scale,model,origin_id,step,error
30,Granite-TTM,18,58,11.384033203125
30,Granite-TTM,18,59,7.689273071289065
30,Granite-TTM,18,60,1.9803619384765625
30,Granite-TTM,18,61,1.4360382080078011
30,Granite-TTM,18,62,3.9987854003906307
30,Granite-TTM,18,63,1.8066223144531364
30,Granite-TTM,19,1,1.9852447509765625
30,Granite-TTM,19,2,3.8803741455078153
30,Granite-TTM,19,3,3.056439208984372
30,Granite-TTM,19,4,0.5149673461914119
30,Granite-TTM,19,5,0.18573913574218182
30,Granite-TTM,19,6,3.2119979858398438
30,Granite-TTM,19,7,1.4652496337890568
30,Granite-TTM,19,8,1.7936218261718722
30,Granite-TTM,19,9,0.7436752319335938
30,Granite-TTM,19,10,0.9820190429687443
30,Granite-TTM,19,11,1.8744720458984432
30,Granite-TTM,19,12,2.202449035644534
30,Granite-TTM,19,13,3.6406402587890625
30,Granite-TTM,19,14,3.1696228027343807
30,Granite-TTM,19,15,1.2192840576171875
30,Granite-TTM,19,16,6.038638305664065
30,Granite-TTM,19,17,6.730455017089838
30,Granite-TTM,19,18,6.532446289062506
30,Granite-TTM,19,19,7.766622924804693
30,Granite-TTM,19,20,8.046926879882818
30,Granite-TTM,19,21,7.607946777343756
30,Granite-TTM,19,22,5.656411743164057
30,Granite-TTM,19,23,3.697064208984372
30,Granite-TTM,19,24,3.367135620117182
30,Granite-TTM,19,25,1.4955688476562443
30,Granite-TTM,19,26,1.7467590332031193
30,Granite-TTM,19,27,1.4665344238281364
30,Granite-TTM,19,28,1.2951690673828011
30,Granite-TTM,19,29,1.9365722656249886
30,Granite-TTM,19,30,0.4546142578124943
30,Granite-TTM,19,31,1.8985015869140511
30,Granite-TTM,19,32,7.342907714843747
30,Granite-TTM,19,33,6.514096069335935
30,Granite-TTM,19,34,9.15239868164062
30,Granite-TTM,19,35,9.921633911132815
30,Granite-TTM,19,36,11.089395141601557
30,Granite-TTM,19,37,11.926483154296875
30,Granite-TTM,19,38,12.073535156250003
30,Granite-TTM,19,39,11.89096374511719
30,Granite-TTM,19,40,11.974877929687494
30,Granite-TTM,19,41,11.359130859375
30,Granite-TTM,19,42,8.235632324218756
30,Granite-TTM,19,43,3.849697875976574
30,Granite-TTM,19,44,3.646023559570324
30,Granite-TTM,19,45,3.4077819824218807
30,Granite-TTM,19,46,2.3363464355468864
30,Granite-TTM,19,47,0.11929016113282387
30,Granite-TTM,19,48,1.1749298095703011
30,Granite-TTM,19,49,3.4793457031250057
30,Granite-TTM,19,50,1.8227203369140739
30,Granite-TTM,19,51,0.7232666015625
30,Granite-TTM,19,52,0.095672607421875
30,Granite-TTM,19,53,1.882415771484375
30,Granite-TTM,19,54,3.6653594970703125
30,Granite-TTM,19,55,5.231869506835949
30,Granite-TTM,19,56,3.3726806640625
30,Granite-TTM,19,57,8.634207153320318
30,Granite-TTM,19,58,8.910781860351562
30,Granite-TTM,19,59,4.986825561523432
30,Granite-TTM,19,60,1.6296600341796932
30,Granite-TTM,19,61,1.2526153564453182
30,Granite-TTM,19,62,0.6338714599609432
30,Granite-TTM,19,63,1.9943664550781364
30,Granite-TTM,20,1,0.9983093261718636
30,Granite-TTM,20,2,2.715036010742182
30,Granite-TTM,20,3,2.0345336914062386
30,Granite-TTM,20,4,0.8841949462890568
30,Granite-TTM,20,5,2.8146911621093693
30,Granite-TTM,20,6,8.159887695312506
30,Granite-TTM,20,7,6.156582641601574
30,Granite-TTM,20,8,3.881204223632807
30,Granite-TTM,20,9,4.282040405273449
30,Granite-TTM,20,10,5.287841796875
30,Granite-TTM,20,11,6.625253295898432
30,Granite-TTM,20,12,7.1414337158203125
30,Granite-TTM,20,13,6.081301879882801
30,Granite-TTM,20,14,7.53643798828125
30,Granite-TTM,20,15,6.486795043945307
30,Granite-TTM,20,16,6.242584228515625
30,Granite-TTM,20,17,7.699743652343756
30,Granite-TTM,20,18,8.201397705078136
30,Granite-TTM,20,19,7.6902618408203125
30,Granite-TTM,20,20,6.746829223632801
30,Granite-TTM,20,21,4.4631805419921875
30,Granite-TTM,20,22,5.5136871337890625
30,Granite-TTM,20,23,7.471737670898449
30,Granite-TTM,20,24,8.937896728515625
30,Granite-TTM,20,25,11.846899414062506
30,Granite-TTM,20,26,10.113842773437511
30,Granite-TTM,20,27,10.596548461914068
30,Granite-TTM,20,28,10.210620117187489
30,Granite-TTM,20,29,10.430819702148426
30,Granite-TTM,20,30,10.307330322265614
30,Granite-TTM,20,31,11.29999389648438
30,Granite-TTM,20,32,11.258148193359375
30,Granite-TTM,20,33,11.763659667968739
30,Granite-TTM,20,34,11.399322509765625
30,Granite-TTM,20,35,8.762499999999989
30,Granite-TTM,20,36,8.722189331054693
30,Granite-TTM,20,37,8.305004882812511
30,Granite-TTM,20,38,10.286303710937489
30,Granite-TTM,20,39,9.540078735351557
30,Granite-TTM,20,40,7.845678710937506
30,Granite-TTM,20,41,6.273187255859369
30,Granite-TTM,20,42,11.163909912109375
30,Granite-TTM,20,43,17.52050170898437
30,Granite-TTM,20,44,19.57489624023438
30,Granite-TTM,20,45,21.000869750976562
30,Granite-TTM,20,46,21.33080444335937
30,Granite-TTM,20,47,23.418176269531244
30,Granite-TTM,20,48,24.991659545898443
30,Granite-TTM,20,49,21.15375061035155
30,Granite-TTM,20,50,18.656408691406256
30,Granite-TTM,20,51,18.539382934570312
30,Granite-TTM,20,52,17.697891235351562
30,Granite-TTM,20,53,20.277874755859386
30,Granite-TTM,20,54,19.873648071289068
30,Granite-TTM,20,55,18.30986328124999
30,Granite-TTM,20,56,20.20453186035155
30,Granite-TTM,20,57,18.830905151367176
30,Granite-TTM,20,58,21.399911499023432
30,Granite-TTM,20,59,20.369772338867193
30,Granite-TTM,20,60,21.373825073242188
30,Granite-TTM,20,61,23.268142700195312
30,Granite-TTM,20,62,20.43708496093751
30,Granite-TTM,20,63,25.096109008789057
30,Granite-TTM,21,1,0.8441986083984432
30,Granite-TTM,21,2,1.3186004638671989
30,Granite-TTM,21,3,0.5582458496093636
30,Granite-TTM,21,4,2.413125610351557
30,Granite-TTM,21,5,1.7206512451171818
30,Granite-TTM,21,6,2.7193572998046847
30,Granite-TTM,21,7,3.537501525878909
30,Granite-TTM,21,8,4.26953125
30,Granite-TTM,21,9,4.261878967285156
30,Granite-TTM,21,10,6.152996826171872
30,Granite-TTM,21,11,3.765921020507818
30,Granite-TTM,21,12,6.173239135742193
30,Granite-TTM,21,13,6.76678466796875
30,Granite-TTM,21,14,5.997195434570315
30,Granite-TTM,21,15,7.397442626953122
30,Granite-TTM,21,16,6.045989990234375
30,Granite-TTM,21,17,4.834985351562494
30,Granite-TTM,21,18,3.2534729003906193
30,Granite-TTM,21,19,3.261547851562497
30,Granite-TTM,21,20,6.010379028320315
30,Granite-TTM,21,21,6.982626342773443
30,Granite-TTM,21,22,7.523049926757807
30,Granite-TTM,21,23,8.685647583007807
30,Granite-TTM,21,24,9.947863769531253
30,Granite-TTM,21,25,7.040747070312506
30,Granite-TTM,21,26,6.742846679687503
30,Granite-TTM,21,27,7.577947998046881
30,Granite-TTM,21,28,8.797262573242193
30,Granite-TTM,21,29,9.020547485351557
30,Granite-TTM,21,30,7.8090972900390625
30,Granite-TTM,21,31,7.766970825195315
30,Granite-TTM,21,32,9.2769775390625
30,Granite-TTM,21,33,13.306759643554685
30,Granite-TTM,21,34,13.406124877929685
30,Granite-TTM,21,35,13.335705566406247
30,Granite-TTM,21,36,14.920941162109372
30,Granite-TTM,21,37,12.952719116210943
30,Granite-TTM,21,38,13.61813049316406
30,Granite-TTM,21,39,12.498489379882812
30,Granite-TTM,21,40,13.366085815429685
30,Granite-TTM,21,41,12.403186035156253
30,Granite-TTM,21,42,10.928524780273435
30,Granite-TTM,21,43,12.666281127929693
30,Granite-TTM,21,44,13.66866760253906
30,Granite-TTM,21,45,13.184185791015622
30,Granite-TTM,21,46,13.566973876953128
30,Granite-TTM,21,47,13.722732543945312
30,Granite-TTM,21,48,14.18097534179688
30,Granite-TTM,21,49,14.698739624023432
30,Granite-TTM,21,50,12.063885498046872
30,Granite-TTM,21,51,12.472836303710935
30,Granite-TTM,21,52,14.611276245117182
30,Granite-TTM,21,53,14.879132080078122
30,Granite-TTM,21,54,13.473608398437506
30,Granite-TTM,21,55,12.731976318359372
30,Granite-TTM,21,56,13.14020385742188
30,Granite-TTM,21,57,13.001251220703125
30,Granite-TTM,21,58,14.801068115234372
30,Granite-TTM,21,59,14.057382202148432
30,Granite-TTM,21,60,13.619885253906247
30,Granite-TTM,21,61,15.425048828125
30,Granite-TTM,21,62,15.291345214843744
30,Granite-TTM,21,63,16.770288085937494
30,Granite-TTM,22,1,2.3632186889648494
30,Granite-TTM,22,2,0.37256164550781534
30,Granite-TTM,22,3,1.8982940673828068
30,Granite-TTM,22,4,1.219071960449213
30,Granite-TTM,22,5,0.9069839477539006
30,Granite-TTM,22,6,1.2398788452148466
30,Granite-TTM,22,7,0.9287216186523466
30,Granite-TTM,22,8,3.992776489257807
30,Granite-TTM,22,9,4.174018859863281
30,Granite-TTM,22,10,1.9130783081054688
30,Granite-TTM,22,11,1.4954513549804744
30,Granite-TTM,22,12,3.1478271484375
30,Granite-TTM,22,13,8.270401000976562
30,Granite-TTM,22,14,8.027328491210938
30,Granite-TTM,22,15,9.609033203124994
30,Granite-TTM,22,16,10.947277832031247
30,Granite-TTM,22,17,11.180688476562494
30,Granite-TTM,22,18,12.854869079589847
30,Granite-TTM,22,19,10.934819030761716
30,Granite-TTM,22,20,13.969827270507807
30,Granite-TTM,22,21,14.394966125488281
30,Granite-TTM,22,22,13.796138000488284
30,Granite-TTM,22,23,15.970989990234372
30,Granite-TTM,22,24,18.348583984374997
30,Granite-TTM,22,25,19.350599670410162
30,Granite-TTM,22,26,13.0725082397461
30,Granite-TTM,22,27,11.695053100585938
30,Granite-TTM,22,28,14.923840332031247
30,Granite-TTM,22,29,12.734143066406247
30,Granite-TTM,22,30,10.839700317382807
30,Granite-TTM,22,31,12.433425903320312
30,Granite-TTM,22,32,12.945713806152341
30,Granite-TTM,22,33,11.831327819824224
30,Granite-TTM,22,34,14.193267822265625
30,Granite-TTM,22,35,11.65233764648437
30,Granite-TTM,22,36,12.331030273437506
30,Granite-TTM,22,37,11.072044372558594
30,Granite-TTM,22,38,8.720042419433597
30,Granite-TTM,22,39,8.376040649414065
30,Granite-TTM,22,40,9.787704467773438
30,Granite-TTM,22,41,10.215383911132818
30,Granite-TTM,22,42,11.339378356933594
30,Granite-TTM,22,43,12.602992248535159
30,Granite-TTM,22,44,11.56048736572265
30,Granite-TTM,22,45,11.722268676757807
30,Granite-TTM,22,46,9.155003356933591
30,Granite-TTM,22,47,9.16299133300781
30,Granite-TTM,22,48,10.60358276367188
30,Granite-TTM,22,49,10.95404205322265
30,Granite-TTM,22,50,9.238414001464847
30,Granite-TTM,22,51,7.902697753906253
30,Granite-TTM,22,52,12.313485717773432
30,Granite-TTM,22,53,12.58489837646485
30,Granite-TTM,22,54,12.8660873413086
30,Granite-TTM,22,55,8.564256286621088
30,Granite-TTM,22,56,10.529225158691403
30,Granite-TTM,22,57,8.520849609375006
30,Granite-TTM,22,58,9.34650268554688
30,Granite-TTM,22,59,8.759384155273438
30,Granite-TTM,22,60,9.997576904296878
30,Granite-TTM,22,61,11.595228576660162
30,Granite-TTM,22,62,13.951702880859372
30,Granite-TTM,22,63,13.617565917968747
30,Granite-TTM,23,1,0.40437469482421307
30,Granite-TTM,23,2,0.07166137695313068
30,Granite-TTM,23,3,0.10736236572265057
30,Granite-TTM,23,4,1.0009979248046932
30,Granite-TTM,23,5,0.47398071289062216
30,Granite-TTM,23,6,2.7582168579101562
30,Granite-TTM,23,7,4.718231201171875
30,Granite-TTM,23,8,6.484738159179685
30,Granite-TTM,23,9,6.995762634277341
30,Granite-TTM,23,10,9.492568969726562
30,Granite-TTM,23,11,9.522274780273435
30,Granite-TTM,23,12,8.794393920898443
30,Granite-TTM,23,13,9.414303588867185
30,Granite-TTM,23,14,10.464549255371097
30,Granite-TTM,23,15,11.16320190429687
30,Granite-TTM,23,16,8.79702453613281
30,Granite-TTM,23,17,8.10370483398438
30,Granite-TTM,23,18,5.747262573242182
30,Granite-TTM,23,19,6.959503173828125
30,Granite-TTM,23,20,8.830235290527341
30,Granite-TTM,23,21,6.558537292480466
30,Granite-TTM,23,22,5.750518798828125
30,Granite-TTM,23,23,7.535328674316403
30,Granite-TTM,23,24,7.123037719726568
30,Granite-TTM,23,25,4.196446228027341
30,Granite-TTM,23,26,2.3143310546875
30,Granite-TTM,23,27,2.738748168945307
30,Granite-TTM,23,28,0.7463409423828153
30,Granite-TTM,23,29,1.6798858642578125
30,Granite-TTM,23,30,2.7564636230468693
30,Granite-TTM,23,31,3.191943359375003
30,Granite-TTM,23,32,0.6448898315429688
30,Granite-TTM,23,33,1.1543334960937557
30,Granite-TTM,23,34,0.8478805541992216
30,Granite-TTM,23,35,0.9005630493164034
30,Granite-TTM,23,36,1.227494812011713
30,Granite-TTM,23,37,1.8288070678710966
30,Granite-TTM,23,38,4.602375793457028
30,Granite-TTM,23,39,2.5784942626953153
30,Granite-TTM,23,40,7.896942138671875
30,Granite-TTM,23,41,7.411027526855463
30,Granite-TTM,23,42,10.40609436035156
30,Granite-TTM,23,43,8.204287719726565
30,Granite-TTM,23,44,9.40505676269531
30,Granite-TTM,23,45,8.855809020996091
30,Granite-TTM,23,46,10.042820739746091
30,Granite-TTM,23,47,12.849128723144531
30,Granite-TTM,23,48,14.159188842773432
30,Granite-TTM,23,49,12.120347595214838
30,Granite-TTM,23,50,15.319873046875003
30,Granite-TTM,23,51,15.068232727050784
30,Granite-TTM,23,52,18.555470275878903
30,Granite-TTM,23,53,23.511929321289074
30,Granite-TTM,23,54,25.289216613769526
30,Granite-TTM,23,55,27.49011840820313
30,Granite-TTM,23,56,20.801478576660145
30,Granite-TTM,23,57,27.27844696044923
30,Granite-TTM,23,58,23.57243652343749
30,Granite-TTM,23,59,23.18634338378905
30,Granite-TTM,23,60,18.53609771728516
30,Granite-TTM,23,61,22.1096221923828
30,Granite-TTM,23,62,16.841168212890622
30,Granite-TTM,23,63,21.066305541992193
30,Granite-TTM,24,1,1.7879318237304744
30,Granite-TTM,24,2,0.5115081787109403
30,Granite-TTM,24,3,4.112933349609378
30,Granite-TTM,24,4,3.0584747314453153
30,Granite-TTM,24,5,3.8991287231445284
30,Granite-TTM,24,6,7.728833007812497
30,Granite-TTM,24,7,7.116557312011722
30,Granite-TTM,24,8,7.275624084472653
30,Granite-TTM,24,9,8.91295776367187
30,Granite-TTM,24,10,9.159042358398438
30,Granite-TTM,24,11,11.950801086425784
30,Granite-TTM,24,12,11.466198730468747
30,Granite-TTM,24,13,11.366557312011722
30,Granite-TTM,24,14,15.66790924072265
30,Granite-TTM,24,15,18.459683227539074
30,Granite-TTM,24,16,20.962049865722662
30,Granite-TTM,24,17,20.306961059570312
30,Granite-TTM,24,18,20.277856445312494
30,Granite-TTM,24,19,23.72523193359376
30,Granite-TTM,24,20,23.524578857421886
30,Granite-TTM,24,21,21.438145446777355
30,Granite-TTM,24,22,18.580397033691412
30,Granite-TTM,24,23,21.62934112548828
30,Granite-TTM,24,24,22.594499206542963
30,Granite-TTM,24,25,13.12765197753906
30,Granite-TTM,24,26,11.557437133789065
30,Granite-TTM,24,27,9.97280578613281
30,Granite-TTM,24,28,7.713319396972651
30,Granite-TTM,24,29,3.2197814941406193
30,Granite-TTM,24,30,1.8508453369140625
30,Granite-TTM,24,31,0.8759063720703182
30,Granite-TTM,24,32,0.84222412109375
30,Granite-TTM,24,33,1.598738098144537
30,Granite-TTM,24,34,4.338888549804693
30,Granite-TTM,24,35,0.3043716430664034
30,Granite-TTM,24,36,0.36193542480468466
30,Granite-TTM,24,37,1.5671188354492216
30,Granite-TTM,24,38,2.188220214843753
30,Granite-TTM,24,39,0.2761734008789034
30,Granite-TTM,24,40,1.7604644775390597
30,Granite-TTM,24,41,1.5920425415039006
30,Granite-TTM,24,42,0.20386657714843182
30,Granite-TTM,24,43,1.12445068359375
30,Granite-TTM,24,44,2.306042480468747
30,Granite-TTM,24,45,0.15364990234374432
30,Granite-TTM,24,46,0.9386917114257756
30,Granite-TTM,24,47,0.4968505859374943
30,Granite-TTM,24,48,0.439178466796875
30,Granite-TTM,24,49,1.4459228515625
30,Granite-TTM,24,50,2.738848876953128
30,Granite-TTM,24,51,3.742410278320307
30,Granite-TTM,24,52,4.263208007812494
30,Granite-TTM,24,53,1.7684143066406222
30,Granite-TTM,24,54,2.6494201660156307
30,Granite-TTM,24,55,1.3111206054687443
30,Granite-TTM,24,56,1.0148284912109347
30,Granite-TTM,24,57,3.0357284545898438
30,Granite-TTM,24,58,3.462477111816412
30,Granite-TTM,24,59,3.808114624023432
30,Granite-TTM,24,60,5.408091735839847
30,Granite-TTM,24,61,4.950482177734372
30,Granite-TTM,24,62,5.127311706542969
30,Granite-TTM,24,63,1.9777801513671847
30,Granite-TTM,25,1,2.3689941406250057
30,Granite-TTM,25,2,1.9135955810546932
30,Granite-TTM,25,3,6.831207275390625
30,Granite-TTM,25,4,12.140884399414062
30,Granite-TTM,25,5,9.552798461914051
30,Granite-TTM,25,6,9.36626586914062
30,Granite-TTM,25,7,6.298187255859375
30,Granite-TTM,25,8,3.399929809570324
30,Granite-TTM,25,9,3.517544555664074
30,Granite-TTM,25,10,1.3985839843749943
30,Granite-TTM,25,11,0.3445587158203125
30,Granite-TTM,25,12,2.771664428710949
30,Granite-TTM,25,13,2.354153442382824
30,Granite-TTM,25,14,5.373147583007807
30,Granite-TTM,25,15,3.8442932128906193
30,Granite-TTM,25,16,8.524859619140614
30,Granite-TTM,25,17,9.597326660156256
30,Granite-TTM,25,18,14.328036499023426
30,Granite-TTM,25,19,8.854583740234375
30,Granite-TTM,25,20,19.90851440429688
30,Granite-TTM,25,21,30.49114990234375
30,Granite-TTM,25,22,48.04509582519532
30,Granite-TTM,25,23,43.1209716796875
30,Granite-TTM,25,24,61.972760009765636
30,Granite-TTM,25,25,56.16552734375
30,Granite-TTM,25,26,54.89299316406249
30,Granite-TTM,25,27,50.845550537109375
30,Granite-TTM,25,28,34.150051879882824
30,Granite-TTM,25,29,27.336041259765636
30,Granite-TTM,25,30,29.56072387695312
30,Granite-TTM,25,31,30.624411010742193
30,Granite-TTM,25,32,32.41443481445313
30,Granite-TTM,25,33,31.602890014648438
30,Granite-TTM,25,34,34.74015197753906
30,Granite-TTM,25,35,37.30963134765625
30,Granite-TTM,25,36,39.13742980957031
30,Granite-TTM,25,37,41.95354919433595
30,Granite-TTM,25,38,38.42207336425781
30,Granite-TTM,25,39,38.99504394531249
30,Granite-TTM,25,40,34.94835205078124
30,Granite-TTM,25,41,35.99565429687499
30,Granite-TTM,25,42,34.4508087158203
30,Granite-TTM,25,43,34.5125732421875
30,Granite-TTM,25,44,36.44615478515624
30,Granite-TTM,25,45,39.850140380859386
30,Granite-TTM,25,46,40.480450439453136
30,Granite-TTM,25,47,41.85848083496094
30,Granite-TTM,25,48,45.748291015625
30,Granite-TTM,25,49,53.74504699707032
30,Granite-TTM,25,50,49.720111083984364
30,Granite-TTM,25,51,49.34869689941405
30,Granite-TTM,25,52,48.231787109375006
30,Granite-TTM,25,53,46.71839599609376
30,Granite-TTM,25,54,46.647198486328136
30,Granite-TTM,25,55,47.464630126953125
30,Granite-TTM,25,56,43.863739013671875
30,Granite-TTM,25,57,41.027801513671875
30,Granite-TTM,25,58,41.391748046874994
30,Granite-TTM,25,59,40.06339416503906
30,Granite-TTM,25,60,38.69572448730469
30,Granite-TTM,25,61,42.76429748535156
30,Granite-TTM,25,62,43.81745605468751
30,Granite-TTM,25,63,43.424160766601574
30,Granite-TTM,26,1,2.8275939941406136
30,Granite-TTM,26,2,0.6034484863281193
30,Granite-TTM,26,3,6.269033813476568
30,Granite-TTM,26,4,11.193835449218739
30,Granite-TTM,26,5,12.818099975585938
30,Granite-TTM,26,6,3.9843078613281193
30,Granite-TTM,26,7,0.26123046875
30,Granite-TTM,26,8,1.8249755859374943
30,Granite-TTM,26,9,11.397290039062511
30,Granite-TTM,26,10,13.444995117187489
30,Granite-TTM,26,11,4.408090209960932
30,Granite-TTM,26,12,4.764208984374989
30,Granite-TTM,26,13,1.5514465332031193
30,Granite-TTM,26,14,1.895599365234375
30,Granite-TTM,26,15,0.3617187499999943
30,Granite-TTM,26,16,2.8566711425781364
30,Granite-TTM,26,17,12.245629882812494
30,Granite-TTM,26,18,15.654559326171864
30,Granite-TTM,26,19,15.892993164062489
30,Granite-TTM,26,20,18.438720703125
30,Granite-TTM,26,21,26.261492919921864
30,Granite-TTM,26,22,24.6807861328125
30,Granite-TTM,26,23,18.38446655273438
30,Granite-TTM,26,24,23.53130798339845
30,Granite-TTM,26,25,18.213003540039068
30,Granite-TTM,26,26,17.326745605468744
30,Granite-TTM,26,27,20.818823242187506
30,Granite-TTM,26,28,14.773229980468756
30,Granite-TTM,26,29,9.235070800781244
30,Granite-TTM,26,30,12.878817749023426
30,Granite-TTM,26,31,14.775665283203125
30,Granite-TTM,26,32,18.569964599609364
30,Granite-TTM,26,33,14.62396850585938
30,Granite-TTM,26,34,14.51410522460938
30,Granite-TTM,26,35,20.677880859374994
30,Granite-TTM,26,36,26.390023803710932
30,Granite-TTM,26,37,19.97429199218749
30,Granite-TTM,26,38,14.597085571289057
30,Granite-TTM,26,39,13.87921142578125
30,Granite-TTM,26,40,9.567404174804693
30,Granite-TTM,26,41,20.254248046875006
30,Granite-TTM,26,42,22.048181152343744
30,Granite-TTM,26,43,17.23907775878905
30,Granite-TTM,26,44,18.0438262939453
30,Granite-TTM,26,45,13.814001464843756
30,Granite-TTM,26,46,11.3101806640625
30,Granite-TTM,26,47,10.784869384765614
30,Granite-TTM,26,48,11.847265625000006
30,Granite-TTM,26,49,6.119131469726568
30,Granite-TTM,26,50,2.046600341796875
30,Granite-TTM,26,51,1.136749267578125
30,Granite-TTM,26,52,10.649334716796886
30,Granite-TTM,26,53,5.816296386718761
30,Granite-TTM,26,54,9.756738281249994
30,Granite-TTM,26,55,11.364523315429693
30,Granite-TTM,26,56,9.365576171875006
30,Granite-TTM,26,57,7.420312499999994
30,Granite-TTM,26,58,2.0034301757812614
30,Granite-TTM,26,59,1.7801483154296989
30,Granite-TTM,26,60,5.003649902343739
30,Granite-TTM,26,61,10.605310058593744
30,Granite-TTM,26,62,10.59253540039063
30,Granite-TTM,26,63,9.351000976562489
30,Granite-TTM,27,1,6.18023681640625
30,Granite-TTM,27,2,3.411102294921875
30,Granite-TTM,27,3,5.393362426757818
30,Granite-TTM,27,4,7.186358642578114
30,Granite-TTM,27,5,2.262420654296875
30,Granite-TTM,27,6,6.553973388671864
30,Granite-TTM,27,7,1.6339874267578125
30,Granite-TTM,27,8,3.756814575195307
30,Granite-TTM,27,9,7.864837646484375
30,Granite-TTM,27,10,11.970547485351574
30,Granite-TTM,27,11,11.713229370117176
30,Granite-TTM,27,12,10.660140991210938
30,Granite-TTM,27,13,5.6768035888671875
30,Granite-TTM,27,14,6.839880371093756
30,Granite-TTM,27,15,1.6842590332031193
30,Granite-TTM,27,16,1.9920440673828068
30,Granite-TTM,27,17,1.8380676269531193
30,Granite-TTM,27,18,0.2876831054687443
30,Granite-TTM,27,19,8.493789672851562
30,Granite-TTM,27,20,8.79571533203125
30,Granite-TTM,27,21,14.64287719726562
30,Granite-TTM,27,22,11.666098022460943
30,Granite-TTM,27,23,19.058074951171875
30,Granite-TTM,27,24,23.349441528320312
30,Granite-TTM,27,25,19.927212524414074
30,Granite-TTM,27,26,13.130712890625006
30,Granite-TTM,27,27,12.127368164062489
30,Granite-TTM,27,28,15.454986572265625
30,Granite-TTM,27,29,11.187365722656239
30,Granite-TTM,27,30,14.522714233398432
30,Granite-TTM,27,31,11.090798950195307
30,Granite-TTM,27,32,9.27086791992187
30,Granite-TTM,27,33,7.723907470703125
30,Granite-TTM,27,34,9.233984375000006
30,Granite-TTM,27,35,8.283343505859364
30,Granite-TTM,27,36,6.088888549804693
30,Granite-TTM,27,37,10.33538818359375
30,Granite-TTM,27,38,6.999990844726568
30,Granite-TTM,27,39,8.488784790039062
30,Granite-TTM,27,40,8.466235351562489
30,Granite-TTM,27,41,6.863018798828136
30,Granite-TTM,27,42,6.630615234375
30,Granite-TTM,27,43,13.909481811523449
30,Granite-TTM,27,44,11.71495971679687
30,Granite-TTM,27,45,11.29790649414062
30,Granite-TTM,27,46,12.028277587890614
30,Granite-TTM,27,47,13.85992431640625
30,Granite-TTM,27,48,11.607043457031239
30,Granite-TTM,27,49,9.350924682617176
30,Granite-TTM,27,50,9.739913940429688
30,Granite-TTM,27,51,5.154833984374989
30,Granite-TTM,27,52,4.949258422851557
30,Granite-TTM,27,53,5.031686401367182
30,Granite-TTM,27,54,0.3311706542968693
30,Granite-TTM,27,55,2.2279724121093807
30,Granite-TTM,27,56,7.385571289062511
30,Granite-TTM,27,57,4.393963623046886
30,Granite-TTM,27,58,7.826135253906244
30,Granite-TTM,27,59,8.004769897460932
30,Granite-TTM,27,60,11.49451293945313
30,Granite-TTM,27,61,20.685083007812494
30,Granite-TTM,27,62,17.438345336914068
30,Granite-TTM,27,63,12.825161743164074
30,Granite-TTM,28,1,3.9674926757812443
30,Granite-TTM,28,2,0.870758056640625
30,Granite-TTM,28,3,4.4575653076171875
30,Granite-TTM,28,4,5.845196533203136
30,Granite-TTM,28,5,6.473284912109364
30,Granite-TTM,28,6,4.542361450195301
30,Granite-TTM,28,7,2.3957977294921875
30,Granite-TTM,28,8,2.005953979492176
30,Granite-TTM,28,9,4.791659545898426
30,Granite-TTM,28,10,2.4132812500000114
30,Granite-TTM,28,11,9.621624755859386
30,Granite-TTM,28,12,9.302636718749994
30,Granite-TTM,28,13,6.90240478515625
30,Granite-TTM,28,14,1.3682220458984489
30,Granite-TTM,28,15,3.998715209960949
30,Granite-TTM,28,16,5.803903198242182
30,Granite-TTM,28,17,6.142709350585932
30,Granite-TTM,28,18,6.856225585937494
30,Granite-TTM,28,19,13.545129394531244
30,Granite-TTM,28,20,9.654397583007807
30,Granite-TTM,28,21,6.642364501953125
30,Granite-TTM,28,22,5.406228637695307
30,Granite-TTM,28,23,9.205487060546886
30,Granite-TTM,28,24,8.729440307617182
30,Granite-TTM,28,25,11.01305541992187
30,Granite-TTM,28,26,8.491192626953136
30,Granite-TTM,28,27,12.699743652343756
30,Granite-TTM,28,28,11.5604248046875
30,Granite-TTM,28,29,11.395709228515614
30,Granite-TTM,28,30,15.464196777343744
30,Granite-TTM,28,31,8.532614135742193
30,Granite-TTM,28,32,11.943872070312494
30,Granite-TTM,28,33,12.925695800781256
30,Granite-TTM,28,34,8.410498046875006
30,Granite-TTM,28,35,7.626626586914057
30,Granite-TTM,28,36,0.6882080078125057
30,Granite-TTM,28,37,1.4480346679687557
30,Granite-TTM,28,38,0.06742553710938637
30,Granite-TTM,28,39,0.2857452392578068
30,Granite-TTM,28,40,3.0341369628906136
30,Granite-TTM,28,41,2.3351684570312443
30,Granite-TTM,28,42,2.944052124023443
30,Granite-TTM,28,43,5.173672485351574
30,Granite-TTM,28,44,8.294668579101568
30,Granite-TTM,28,45,6.232537841796869
30,Granite-TTM,28,46,8.904324340820324
30,Granite-TTM,28,47,14.56768798828125
30,Granite-TTM,28,48,20.563928222656244
30,Granite-TTM,28,49,23.27099609375
30,Granite-TTM,28,50,28.304824829101562
30,Granite-TTM,28,51,27.367532348632807
30,Granite-TTM,28,52,30.760830688476574
30,Granite-TTM,28,53,31.894323730468756
30,Granite-TTM,28,54,37.47580871582031
30,Granite-TTM,28,55,41.65570678710938
30,Granite-TTM,28,56,49.140667724609386
30,Granite-TTM,28,57,54.738311767578125
